Year,Month,Reason Category,State,Count
2019,3,Undeclared,Florida,1
2019,3,Undeclared,Georgia,1
2019,3,Undeclared,Maryland,1
2019,3,Undeclared,Massachusetts,1
2019,3,Undeclared,Minnesota,1
2019,3,Undeclared,New Jersey,1
2019,3,Undeclared,New Mexico,1
2019,3,Undeclared,New York,1
2019,3,Undeclared,South Carolina,1
2019,3,Undeclared,Texas,1
2019,3,Undeclared,Vermont,1
2019,3,Undeclared,Virginia,1
2019,3,Undeclared,Washington,1
2019,3,Undeclared,Wisconsin,1
2019,3,Undeclared,Oregon,1
2019,4,Listeria,Indiana,1
2019,4,Listeria,Ohio,1
2019,4,Others,Arkansas,1
2019,4,Others,California,3
2019,4,Others,Illinois,2
2019,4,Others,Indiana,2
2019,4,Others,Louisiana,1
2019,4,Others,Massachusetts,4
2019,4,Others,Missouri,1
2019,4,Others,Rhode Island,2
2019,4,Others,Tennessee,2
2019,4,Others,Texas,2
2019,4,Others,Washington,4
2019,4,Others,Connecticut,1
2019,4,Others,New Hampshire,1
2019,4,Others,New York,1
2019,4,Others,Maryland,2
2019,4,Others,Utah,2
2019,4,Others,Idaho,1
2019,4,Others,Montana,1
2019,4,Others,Nevada,1
2019,4,Others,Colorado,1
2019,4,Others,Kansas,1
2019,4,Others,Wisconsin,1
2019,4,Undeclared,Arizona,2
2019,4,Undeclared,Florida,4
2019,4,Undeclared,Indiana,7
2019,4,Undeclared,Georgia,3
2019,4,Undeclared,North Carolina,3
2019,4,Undeclared,South Carolina,2
2019,4,Undeclared,Tennessee,3
2019,4,Undeclared,Virginia,4
2019,4,Undeclared,Alabama,2
2019,4,Undeclared,California,2
2019,4,Undeclared,Colorado,2
2019,4,Undeclared,Illinois,2
2019,4,Undeclared,Kansas,2
2019,4,Undeclared,Kentucky,2
2019,4,Undeclared,Maryland,1
2019,4,Undeclared,Michigan,2
2019,4,Undeclared,Minnesota,2
2019,4,Undeclared,Missouri,2
2019,4,Undeclared,Nebraska,2
2019,4,Undeclared,New Mexico,1
2019,4,Undeclared,Ohio,3
2019,4,Undeclared,Oklahoma,2
2019,4,Undeclared,Pennsylvania,2
2019,4,Undeclared,Texas,2
2019,4,Undeclared,Wisconsin,2
2019,4,Undeclared,Idaho,1
2019,4,Undeclared,Washington,2
2019,4,Undeclared,Hawaii,1
2019,4,Undeclared,Iowa,1
2019,4,Undeclared,Mississippi,1
2019,4,Undeclared,Nevada,1
2019,4,Undeclared,New Hampshire,1
2019,4,Undeclared,New York,1
2019,4,Undeclared,Oregon,1
2019,4,Undeclared,Utah,1
2019,5,Listeria,Illinois,1
2019,5,Listeria,New York,1
2019,5,Listeria,Texas,1
2019,5,Listeria,Indiana,1
2019,5,Others,Wisconsin,5
2019,5,Others,Minnesota,3
2019,5,Others,Missouri,2
2019,5,Others,Alabama,2
2019,5,Others,Arizona,2
2019,5,Others,California,8
2019,5,Others,Colorado,3
2019,5,Others,Florida,5
2019,5,Others,Idaho,2
2019,5,Others,Illinois,3
2019,5,Others,Iowa,1
2019,5,Others,Kansas,1
2019,5,Others,Kentucky,2
2019,5,Others,Louisiana,1
2019,5,Others,Maryland,3
2019,5,Others,Massachusetts,2
2019,5,Others,Michigan,2
2019,5,Others,Mississippi,2
2019,5,Others,Nebraska,1
2019,5,Others,New York,6
2019,5,Others,North Carolina,2
2019,5,Others,North Dakota,1
2019,5,Others,Ohio,4
2019,5,Others,Oregon,5
2019,5,Others,Pennsylvania,5
2019,5,Others,South Carolina,3
2019,5,Others,Tennessee,2
2019,5,Others,Texas,4
2019,5,Others,Utah,2
2019,5,Others,Virginia,3
2019,5,Others,Washington,4
2019,5,Others,Arkansas,2
2019,5,Others,Nevada,2
2019,5,Others,Indiana,8
2019,5,Others,Georgia,3
2019,5,Others,New Jersey,4
2019,5,Others,Hawaii,2
2019,5,Others,Maine,1
2019,5,Others,New Hampshire,2
2019,5,Others,Vermont,1
2019,5,Others,Delaware,2
2019,5,Others,Alaska,1
2019,5,Others,Montana,1
2019,5,Others,South Dakota,1
2019,5,Others,West Virginia,1
2019,5,Others,Wyoming,1
2019,5,Others,Connecticut,1
2019,5,Others,Rhode Island,2
2019,5,Salmonella,Arizona,2
2019,5,Salmonella,California,2
2019,5,Salmonella,Florida,1
2019,5,Salmonella,Illinois,1
2019,5,Salmonella,Louisiana,1
2019,5,Salmonella,Maryland,1
2019,5,Salmonella,Minnesota,1
2019,5,Salmonella,New York,2
2019,5,Salmonella,Texas,1
2019,5,Salmonella,Washington,1
2019,5,Salmonella,Alabama,1
2019,5,Salmonella,Hawaii,1
2019,5,Salmonella,Indiana,1
2019,5,Undeclared,California,5
2019,5,Undeclared,Arkansas,1
2019,5,Undeclared,Illinois,4
2019,5,Undeclared,Louisiana,1
2019,5,Undeclared,Montana,1
2019,5,Undeclared,Nevada,1
2019,5,Undeclared,New Mexico,1
2019,5,Undeclared,Pennsylvania,3
2019,5,Undeclared,Connecticut,1
2019,5,Undeclared,Florida,2
2019,5,Undeclared,Indiana,3
2019,5,Undeclared,Massachusetts,3
2019,5,Undeclared,Rhode Island,2
2019,5,Undeclared,Minnesota,2
2019,5,Undeclared,Nebraska,1
2019,5,Undeclared,New York,1
2019,5,Undeclared,Oklahoma,1
2019,5,Undeclared,Alabama,1
2019,5,Undeclared,Kentucky,1
2019,5,Undeclared,Texas,1
2019,5,Undeclared,Washington,1
2019,5,Undeclared,Wisconsin,1
2019,6,Listeria,Oregon,1
2019,6,Listeria,Indiana,1
2019,6,Listeria,Michigan,1
2019,6,Others,Illinois,1
2019,6,Others,Indiana,3
2019,6,Others,Missouri,1
2019,6,Others,Virginia,3
2019,6,Others,Delaware,1
2019,6,Others,California,2
2019,6,Others,Hawaii,1
2019,6,Others,New Jersey,2
2019,6,Others,New York,1
2019,6,Others,Arizona,1
2019,6,Others,Massachusetts,1
2019,6,Others,Minnesota,1
2019,6,Others,Ohio,1
2019,6,Others,Oregon,1
2019,6,Others,Texas,1
2019,6,Others,Wisconsin,1
2019,6,Salmonella,Connecticut,1
2019,6,Salmonella,New Jersey,1
2019,6,Salmonella,Iowa,1
2019,6,Salmonella,Michigan,1
2019,6,Salmonella,Minnesota,1
2019,6,Salmonella,Nebraska,1
2019,6,Salmonella,Wisconsin,1
2019,6,Undeclared,Indiana,2
2019,6,Undeclared,Washington,1
2019,6,Undeclared,New Jersey,2
2019,6,Undeclared,Virginia,1
2019,6,Undeclared,Hawaii,1
2019,6,Undeclared,Illinois,1
2019,6,Undeclared,Wisconsin,1
2019,6,Undeclared,Michigan,1
2019,6,Undeclared,New York,1
2019,7,E-Coli,Connecticut,1
2019,7,E-Coli,Delaware,1
2019,7,E-Coli,Indiana,1
2019,7,E-Coli,Maine,1
2019,7,E-Coli,Maryland,1
2019,7,E-Coli,Massachusetts,1
2019,7,E-Coli,New Hampshire,1
2019,7,E-Coli,New Jersey,1
2019,7,E-Coli,New York,2
2019,7,E-Coli,Ohio,1
2019,7,E-Coli,Oregon,1
2019,7,E-Coli,Pennsylvania,1
2019,7,E-Coli,Rhode Island,1
2019,7,E-Coli,Vermont,1
2019,7,E-Coli,Virginia,1
2019,7,E-Coli,West Virginia,1
2019,7,Listeria,Connecticut,1
2019,7,Listeria,Florida,1
2019,7,Listeria,Illinois,1
2019,7,Listeria,Maine,1
2019,7,Listeria,Maryland,1
2019,7,Listeria,Massachusetts,1
2019,7,Listeria,New York,1
2019,7,Listeria,North Carolina,1
2019,7,Listeria,Pennsylvania,1
2019,7,Listeria,South Carolina,1
2019,7,Listeria,Virginia,1
2019,7,Listeria,Alabama,1
2019,7,Listeria,Arkansas,1
2019,7,Listeria,Indiana,1
2019,7,Listeria,Missouri,1
2019,7,Listeria,Nebraska,2
2019,7,Listeria,Oklahoma,1
2019,7,Listeria,Texas,2
2019,7,Listeria,Wyoming,2
2019,7,Listeria,Alaska,1
2019,7,Listeria,Arizona,1
2019,7,Listeria,California,1
2019,7,Listeria,Colorado,1
2019,7,Listeria,Hawaii,1
2019,7,Listeria,Idaho,1
2019,7,Listeria,Nevada,1
2019,7,Listeria,New Mexico,1
2019,7,Listeria,Oregon,1
2019,7,Listeria,South Dakota,1
2019,7,Listeria,Utah,1
2019,7,Listeria,Washington,1
2019,7,Others,Arizona,3
2019,7,Others,California,7
2019,7,Others,Indiana,12
2019,7,Others,Nevada,3
2019,7,Others,Connecticut,2
2019,7,Others,Maryland,2
2019,7,Others,Massachusetts,3
2019,7,Others,Rhode Island,1
2019,7,Others,Alabama,4
2019,7,Others,Arkansas,2
2019,7,Others,Florida,4
2019,7,Others,Georgia,4
2019,7,Others,Illinois,2
2019,7,Others,Iowa,3
2019,7,Others,Kentucky,3
2019,7,Others,Louisiana,2
2019,7,Others,Maine,1
2019,7,Others,Mississippi,2
2019,7,Others,Missouri,4
2019,7,Others,Nebraska,2
2019,7,Others,New Mexico,1
2019,7,Others,New York,5
2019,7,Others,Ohio,3
2019,7,Others,Oklahoma,3
2019,7,Others,Pennsylvania,3
2019,7,Others,South Carolina,5
2019,7,Others,Texas,6
2019,7,Others,Virginia,2
2019,7,Others,Wisconsin,3
2019,7,Others,Wyoming,1
2019,7,Others,Kansas,2
2019,7,Others,Michigan,1
2019,7,Others,Minnesota,2
2019,7,Others,North Carolina,2
2019,7,Others,North Dakota,1
2019,7,Others,South Dakota,1
2019,7,Others,Tennessee,3
2019,7,Others,Utah,2
2019,7,Others,Idaho,1
2019,7,Others,Montana,1
2019,7,Others,Oregon,2
2019,7,Others,Washington,2
2019,7,Others,New Jersey,1
2019,7,Salmonella,Indiana,3
2019,7,Salmonella,Iowa,1
2019,7,Salmonella,Tennessee,1
2019,7,Salmonella,Michigan,1
2019,7,Undeclared,California,1
2019,7,Undeclared,Colorado,1
2019,7,Undeclared,Florida,2
2019,7,Undeclared,Indiana,4
2019,7,Undeclared,Maryland,1
2019,7,Undeclared,Massachusetts,3
2019,7,Undeclared,Michigan,2
2019,7,Undeclared,New Jersey,3
2019,7,Undeclared,New York,4
2019,7,Undeclared,Ohio,1
2019,7,Undeclared,Oregon,2
2019,7,Undeclared,Pennsylvania,3
2019,7,Undeclared,Texas,2
2019,7,Undeclared,Virginia,1
2019,7,Undeclared,Washington,1
2019,7,Undeclared,Alabama,1
2019,7,Undeclared,Georgia,1
2019,7,Undeclared,New Mexico,1
2019,7,Undeclared,Tennessee,2
2019,7,Undeclared,Connecticut,2
2019,7,Undeclared,New Hampshire,1
2019,7,Undeclared,Vermont,1
2019,8,E-Coli,Arizona,1
2019,8,E-Coli,Florida,1
2019,8,E-Coli,Missouri,1
2019,8,E-Coli,New Jersey,1
2019,8,E-Coli,New York,1
2019,8,E-Coli,Pennsylvania,1
2019,8,E-Coli,Vermont,1
2019,8,E-Coli,Virginia,1
2019,8,Listeria,Alabama,1
2019,8,Listeria,California,1
2019,8,Listeria,Florida,1
2019,8,Listeria,Indiana,1
2019,8,Listeria,Iowa,1
2019,8,Listeria,Massachusetts,1
2019,8,Listeria,Ohio,1
2019,8,Listeria,Tennessee,1
2019,8,Listeria,Texas,1
2019,8,Listeria,Virginia,1
2019,8,Others,California,2
2019,8,Others,Illinois,4
2019,8,Others,Indiana,6
2019,8,Others,New York,3
2019,8,Others,Oregon,2
2019,8,Others,Washington,2
2019,8,Others,Arizona,1
2019,8,Others,Colorado,1
2019,8,Others,Connecticut,2
2019,8,Others,Florida,4
2019,8,Others,Georgia,4
2019,8,Others,Kentucky,2
2019,8,Others,Maine,2
2019,8,Others,Maryland,3
2019,8,Others,Michigan,2
2019,8,Others,Minnesota,3
2019,8,Others,Missouri,2
2019,8,Others,Nevada,1
2019,8,Others,New Jersey,2
2019,8,Others,North Carolina,2
2019,8,Others,Ohio,2
2019,8,Others,Pennsylvania,3
2019,8,Others,Tennessee,2
2019,8,Others,Texas,1
2019,8,Others,Virginia,2
2019,8,Others,Wisconsin,2
2019,8,Others,Oklahoma,2
2019,8,Others,Arkansas,2
2019,8,Others,Alabama,1
2019,8,Others,Delaware,1
2019,8,Others,Iowa,1
2019,8,Others,Kansas,1
2019,8,Others,Louisiana,1
2019,8,Others,Massachusetts,1
2019,8,Others,Mississippi,1
2019,8,Others,Nebraska,1
2019,8,Others,New Hampshire,1
2019,8,Others,North Dakota,1
2019,8,Others,Rhode Island,1
2019,8,Others,South Carolina,1
2019,8,Others,South Dakota,1
2019,8,Others,Vermont,1
2019,8,Others,West Virginia,1
2019,8,Salmonella,California,2
2019,8,Salmonella,Oregon,2
2019,8,Salmonella,Washington,1
2019,8,Salmonella,Indiana,2
2019,8,Salmonella,New York,3
2019,8,Salmonella,Colorado,1
2019,8,Salmonella,Florida,1
2019,8,Salmonella,Georgia,1
2019,8,Salmonella,Hawaii,1
2019,8,Salmonella,Illinois,1
2019,8,Salmonella,New Mexico,1
2019,8,Salmonella,Oklahoma,1
2019,8,Salmonella,Texas,1
2019,8,Salmonella,Virginia,1
2019,8,Undeclared,Indiana,4
2019,8,Undeclared,North Carolina,1
2019,8,Undeclared,Illinois,2
2019,8,Undeclared,Michigan,2
2019,8,Undeclared,Georgia,1
2019,8,Undeclared,Kentucky,1
2019,8,Undeclared,Maine,1
2019,8,Undeclared,South Carolina,2
2019,8,Undeclared,Wisconsin,1
2019,8,Undeclared,Pennsylvania,1
2019,8,Undeclared,Oregon,1
2019,9,Others,Florida,2
2019,9,Others,Georgia,2
2019,9,Others,Indiana,5
2019,9,Others,Michigan,5
2019,9,Others,Wisconsin,1
2019,9,Others,Arizona,1
2019,9,Others,California,2
2019,9,Others,Maryland,1
2019,9,Others,Massachusetts,2
2019,9,Others,New Jersey,2
2019,9,Others,New York,3
2019,9,Others,North Carolina,1
2019,9,Others,Ohio,2
2019,9,Others,Pennsylvania,3
2019,9,Others,Kansas,1
2019,9,Others,Mississippi,1
2019,9,Others,Virginia,2
2019,9,Others,Alabama,1
2019,9,Others,South Carolina,2
2019,9,Others,Connecticut,1
2019,9,Others,Minnesota,1
2019,9,Others,Oregon,1
2019,9,Others,New Hampshire,1
2019,9,Others,Colorado,1
2019,9,Salmonella,California,1
2019,9,Undeclared,Indiana,8
2019,9,Undeclared,Oregon,5
2019,9,Undeclared,Alabama,2
2019,9,Undeclared,Arizona,3
2019,9,Undeclared,Arkansas,3
2019,9,Undeclared,California,7
2019,9,Undeclared,Florida,5
2019,9,Undeclared,Georgia,4
2019,9,Undeclared,Illinois,5
2019,9,Undeclared,Iowa,3
2019,9,Undeclared,Kentucky,2
2019,9,Undeclared,Louisiana,2
2019,9,Undeclared,Maine,2
2019,9,Undeclared,Massachusetts,4
2019,9,Undeclared,Michigan,3
2019,9,Undeclared,Minnesota,4
2019,9,Undeclared,Mississippi,3
2019,9,Undeclared,Missouri,3
2019,9,Undeclared,Nebraska,2
2019,9,Undeclared,Nevada,3
2019,9,Undeclared,New Jersey,4
2019,9,Undeclared,New Mexico,2
2019,9,Undeclared,New York,4
2019,9,Undeclared,North Carolina,4
2019,9,Undeclared,North Dakota,2
2019,9,Undeclared,Ohio,4
2019,9,Undeclared,Oklahoma,4
2019,9,Undeclared,Pennsylvania,5
2019,9,Undeclared,South Carolina,3
2019,9,Undeclared,Tennessee,4
2019,9,Undeclared,Texas,7
2019,9,Undeclared,Virginia,4
2019,9,Undeclared,Washington,7
2019,9,Undeclared,Wisconsin,3
2019,9,Undeclared,Wyoming,2
2019,9,Undeclared,Colorado,3
2019,9,Undeclared,Hawaii,3
2019,9,Undeclared,Connecticut,2
2019,9,Undeclared,Delaware,1
2019,9,Undeclared,Idaho,1
2019,9,Undeclared,Kansas,2
2019,9,Undeclared,Maryland,2
2019,9,Undeclared,Montana,1
2019,9,Undeclared,New Hampshire,1
2019,9,Undeclared,Rhode Island,1
2019,9,Undeclared,South Dakota,1
2019,9,Undeclared,Utah,2
2019,9,Undeclared,West Virginia,2
2019,9,Undeclared,Vermont,1
2019,10,E-Coli,Arizona,1
2019,10,E-Coli,California,1
2019,10,E-Coli,Hawaii,1
2019,10,E-Coli,Nevada,1
2019,10,E-Coli,New Mexico,1
2019,10,Listeria,Minnesota,1
2019,10,Listeria,North Dakota,1
2019,10,Listeria,South Dakota,1
2019,10,Listeria,Wisconsin,1
2019,10,Listeria,South Carolina,2
2019,10,Listeria,Indiana,4
2019,10,Listeria,New Jersey,1
2019,10,Listeria,New York,3
2019,10,Listeria,Pennsylvania,2
2019,10,Listeria,Washington,1
2019,10,Listeria,Alabama,1
2019,10,Listeria,Florida,1
2019,10,Listeria,Georgia,2
2019,10,Listeria,Illinois,2
2019,10,Listeria,Kentucky,1
2019,10,Listeria,Michigan,1
2019,10,Listeria,Mississippi,1
2019,10,Listeria,North Carolina,1
2019,10,Listeria,Ohio,1
2019,10,Listeria,Tennessee,1
2019,10,Listeria,Virginia,1
2019,10,Listeria,West Virginia,1
2019,10,Listeria,California,3
2019,10,Listeria,Massachusetts,1
2019,10,Listeria,Texas,1
2019,10,Listeria,Vermont,1
2019,10,Mold,California,1
2019,10,Mold,Indiana,1
2019,10,Mold,New Jersey,1
2019,10,Mold,North Carolina,1
2019,10,Mold,Pennsylvania,1
2019,10,Mold,Tennessee,1
2019,10,Mold,Virginia,1
2019,10,Others,Alabama,3
2019,10,Others,Florida,4
2019,10,Others,Georgia,3
2019,10,Others,Kentucky,4
2019,10,Others,Mississippi,2
2019,10,Others,North Carolina,4
2019,10,Others,South Carolina,4
2019,10,Others,Tennessee,3
2019,10,Others,Virginia,4
2019,10,Others,New Jersey,2
2019,10,Others,New York,5
2019,10,Others,Pennsylvania,4
2019,10,Others,Arizona,3
2019,10,Others,California,4
2019,10,Others,Colorado,1
2019,10,Others,Illinois,3
2019,10,Others,Indiana,3
2019,10,Others,Kansas,1
2019,10,Others,Louisiana,2
2019,10,Others,Maryland,2
2019,10,Others,Massachusetts,3
2019,10,Others,Michigan,1
2019,10,Others,Missouri,1
2019,10,Others,Nevada,2
2019,10,Others,New Hampshire,1
2019,10,Others,New Mexico,1
2019,10,Others,Ohio,3
2019,10,Others,Oklahoma,2
2019,10,Others,Oregon,2
2019,10,Others,Texas,4
2019,10,Others,Utah,3
2019,10,Others,Washington,3
2019,10,Others,Connecticut,1
2019,10,Others,Maine,1
2019,10,Others,Rhode Island,1
2019,10,Others,Vermont,1
2019,10,Others,Nebraska,1
2019,10,Others,Minnesota,1
2019,10,Others,Iowa,1
2019,10,Undeclared,Florida,5
2019,10,Undeclared,Georgia,3
2019,10,Undeclared,Indiana,7
2019,10,Undeclared,Maryland,1
2019,10,Undeclared,Texas,6
2019,10,Undeclared,Hawaii,1
2019,10,Undeclared,Oregon,2
2019,10,Undeclared,Minnesota,4
2019,10,Undeclared,Alabama,3
2019,10,Undeclared,Alaska,1
2019,10,Undeclared,Arizona,3
2019,10,Undeclared,Arkansas,1
2019,10,Undeclared,California,5
2019,10,Undeclared,Colorado,4
2019,10,Undeclared,Idaho,2
2019,10,Undeclared,Kansas,3
2019,10,Undeclared,Kentucky,1
2019,10,Undeclared,Louisiana,2
2019,10,Undeclared,Maine,3
2019,10,Undeclared,Massachusetts,3
2019,10,Undeclared,Missouri,5
2019,10,Undeclared,Montana,1
2019,10,Undeclared,Nevada,3
2019,10,Undeclared,New Jersey,3
2019,10,Undeclared,New Mexico,3
2019,10,Undeclared,New York,2
2019,10,Undeclared,North Carolina,3
2019,10,Undeclared,Ohio,3
2019,10,Undeclared,Oklahoma,4
2019,10,Undeclared,Pennsylvania,4
2019,10,Undeclared,South Carolina,2
2019,10,Undeclared,Tennessee,2
2019,10,Undeclared,Utah,4
2019,10,Undeclared,Virginia,6
2019,10,Undeclared,Washington,3
2019,10,Undeclared,Wisconsin,4
2019,10,Undeclared,Wyoming,1
2019,10,Undeclared,Illinois,4
2019,10,Undeclared,Iowa,2
2019,10,Undeclared,Michigan,3
2019,10,Undeclared,South Dakota,1
2019,10,Undeclared,Connecticut,2
2019,11,Listeria,Michigan,3
2019,11,Listeria,Florida,1
2019,11,Listeria,Illinois,1
2019,11,Listeria,Indiana,2
2019,11,Listeria,Kentucky,2
2019,11,Listeria,Louisiana,1
2019,11,Listeria,North Carolina,2
2019,11,Listeria,Texas,2
2019,11,Listeria,Wisconsin,2
2019,11,Listeria,Hawaii,1
2019,11,Listeria,Arizona,2
2019,11,Listeria,California,2
2019,11,Listeria,Nevada,1
2019,11,Listeria,Oregon,1
2019,11,Listeria,Utah,2
2019,11,Listeria,Virginia,2
2019,11,Listeria,Washington,2
2019,11,Listeria,Colorado,1
2019,11,Listeria,Georgia,1
2019,11,Listeria,Kansas,1
2019,11,Listeria,Ohio,1
2019,11,Listeria,Tennessee,1
2019,11,Mold,Oregon,1
2019,11,Mold,Arkansas,1
2019,11,Mold,Indiana,2
2019,11,Mold,New Jersey,1
2019,11,Mold,Washington,1
2019,11,Mold,Wisconsin,1
2019,11,Mold,North Carolina,1
2019,11,Others,Indiana,6
2019,11,Others,Florida,1
2019,11,Others,Arizona,1
2019,11,Others,California,2
2019,11,Others,Idaho,1
2019,11,Others,Texas,3
2019,11,Others,Oregon,1
2019,11,Others,Nevada,1
2019,11,Others,Michigan,1
2019,11,Others,New Jersey,1
2019,11,Others,New York,1
2019,11,Others,Pennsylvania,1
2019,11,Undeclared,Connecticut,2
2019,11,Undeclared,Florida,1
2019,11,Undeclared,Maryland,1
2019,11,Undeclared,Massachusetts,1
2019,11,Undeclared,New Hampshire,1
2019,11,Undeclared,New York,1
2019,11,Undeclared,North Carolina,1
2019,11,Undeclared,Ohio,1
2019,11,Undeclared,Pennsylvania,2
2019,11,Undeclared,Virginia,1
2019,11,Undeclared,California,1
2019,11,Undeclared,Colorado,1
2019,11,Undeclared,Illinois,2
2019,11,Undeclared,Minnesota,1
2019,11,Undeclared,Indiana,2
2019,11,Undeclared,Washington,1
2019,11,Undeclared,Maine,1
2019,11,Undeclared,Rhode Island,1
2019,12,Listeria,Alabama,1
2019,12,Listeria,Delaware,1
2019,12,Listeria,Florida,1
2019,12,Listeria,Georgia,1
2019,12,Listeria,Illinois,3
2019,12,Listeria,Indiana,4
2019,12,Listeria,Iowa,3
2019,12,Listeria,Kansas,2
2019,12,Listeria,Kentucky,1
2019,12,Listeria,Maine,2
2019,12,Listeria,Maryland,1
2019,12,Listeria,Massachusetts,1
2019,12,Listeria,Michigan,3
2019,12,Listeria,Minnesota,2
2019,12,Listeria,Mississippi,1
2019,12,Listeria,Missouri,2
2019,12,Listeria,Nebraska,2
2019,12,Listeria,New Hampshire,1
2019,12,Listeria,New Jersey,1
2019,12,Listeria,New York,3
2019,12,Listeria,North Carolina,1
2019,12,Listeria,Ohio,2
2019,12,Listeria,Pennsylvania,2
2019,12,Listeria,Rhode Island,1
2019,12,Listeria,South Carolina,1
2019,12,Listeria,Tennessee,1
2019,12,Listeria,Vermont,1
2019,12,Listeria,Virginia,2
2019,12,Listeria,West Virginia,1
2019,12,Listeria,Wisconsin,3
2019,12,Listeria,Colorado,1
2019,12,Listeria,Montana,1
2019,12,Listeria,North Dakota,1
2019,12,Listeria,South Dakota,1
2019,12,Listeria,Wyoming,1
2019,12,Listeria,Washington,1
2019,12,Others,Arizona,3
2019,12,Others,Indiana,5
2019,12,Others,California,7
2019,12,Others,Colorado,3
2019,12,Others,Connecticut,3
2019,12,Others,Georgia,4
2019,12,Others,Maine,2
2019,12,Others,Maryland,3
2019,12,Others,Massachusetts,4
2019,12,Others,New York,3
2019,12,Others,North Carolina,1
2019,12,Others,Oregon,3
2019,12,Others,Pennsylvania,4
2019,12,Others,Texas,5
2019,12,Others,Vermont,2
2019,12,Others,Virginia,3
2019,12,Others,Florida,4
2019,12,Others,Illinois,4
2019,12,Others,New Jersey,5
2019,12,Others,Ohio,3
2019,12,Others,Washington,3
2019,12,Others,Utah,2
2019,12,Others,Hawaii,1
2019,12,Others,Arkansas,1
2019,12,Others,Rhode Island,2
2019,12,Others,Tennessee,3
2019,12,Others,Kansas,1
2019,12,Others,Kentucky,1
2019,12,Others,Louisiana,1
2019,12,Others,Missouri,1
2019,12,Others,New Mexico,1
2019,12,Others,North Dakota,1
2019,12,Others,Oklahoma,1
2019,12,Others,South Carolina,1
2019,12,Others,Iowa,1
2019,12,Others,Michigan,1
2019,12,Others,Minnesota,1
2019,12,Others,New Hampshire,1
2019,12,Others,Wisconsin,1
2019,12,Salmonella,Arkansas,1
2019,12,Salmonella,Illinois,2
2019,12,Salmonella,Kansas,2
2019,12,Salmonella,Michigan,1
2019,12,Salmonella,New York,1
2019,12,Salmonella,North Carolina,1
2019,12,Salmonella,Texas,2
2019,12,Salmonella,California,1
2019,12,Salmonella,Colorado,1
2019,12,Salmonella,Florida,1
2019,12,Salmonella,Georgia,1
2019,12,Salmonella,Indiana,1
2019,12,Salmonella,Iowa,1
2019,12,Salmonella,Kentucky,1
2019,12,Salmonella,Maryland,1
2019,12,Salmonella,Nebraska,1
2019,12,Salmonella,New Jersey,1
2019,12,Salmonella,New Mexico,1
2019,12,Salmonella,Ohio,1
2019,12,Salmonella,Oklahoma,1
2019,12,Salmonella,Oregon,1
2019,12,Salmonella,Pennsylvania,1
2019,12,Salmonella,Tennessee,1
2019,12,Salmonella,Wisconsin,1
2019,12,Undeclared,Colorado,3
2019,12,Undeclared,Arizona,1
2019,12,Undeclared,California,1
2019,12,Undeclared,Connecticut,1
2019,12,Undeclared,Florida,1
2019,12,Undeclared,Georgia,1
2019,12,Undeclared,Illinois,2
2019,12,Undeclared,Maryland,1
2019,12,Undeclared,New Jersey,2
2019,12,Undeclared,New York,2
2019,12,Undeclared,North Dakota,1
2019,12,Undeclared,Ohio,1
2019,12,Undeclared,Oklahoma,1
2019,12,Undeclared,Texas,1
2019,12,Undeclared,Washington,2
2019,12,Undeclared,Pennsylvania,1
2019,12,Undeclared,Indiana,3
2019,12,Undeclared,Kentucky,1
2019,12,Undeclared,Hawaii,1
2019,12,Undeclared,Nebraska,1
2020,1,Listeria,Connecticut,1
2020,1,Listeria,Florida,3
2020,1,Listeria,Illinois,4
2020,1,Listeria,Massachusetts,1
2020,1,Listeria,Minnesota,2
2020,1,Listeria,New Jersey,1
2020,1,Listeria,New York,1
2020,1,Listeria,North Carolina,3
2020,1,Listeria,Pennsylvania,1
2020,1,Listeria,Virginia,1
2020,1,Listeria,Washington,1
2020,1,Listeria,Georgia,3
2020,1,Listeria,Indiana,2
2020,1,Listeria,Tennessee,3
2020,1,Listeria,Mississippi,2
2020,1,Listeria,Alabama,1
2020,1,Listeria,Arkansas,1
2020,1,Listeria,South Carolina,1
2020,1,Listeria,Texas,2
2020,1,Listeria,Michigan,2
2020,1,Listeria,Ohio,2
2020,1,Listeria,Kentucky,1
2020,1,Listeria,Wisconsin,1
2020,1,Listeria,California,1
2020,1,Listeria,Colorado,1
2020,1,Listeria,Maryland,1
2020,1,Others,California,6
2020,1,Others,Florida,3
2020,1,Others,New Jersey,1
2020,1,Others,Rhode Island,3
2020,1,Others,Alaska,1
2020,1,Others,Colorado,2
2020,1,Others,Indiana,5
2020,1,Others,New York,2
2020,1,Others,Ohio,1
2020,1,Others,Virginia,1
2020,1,Others,Minnesota,1
2020,1,Others,Missouri,1
2020,1,Others,Nebraska,1
2020,1,Others,North Carolina,1
2020,1,Others,Pennsylvania,1
2020,1,Others,Utah,1
2020,1,Others,Wisconsin,1
2020,1,Others,Washington,2
2020,1,Others,Arizona,1
2020,1,Others,Idaho,1
2020,1,Others,Oregon,1
2020,1,Others,Texas,1
2020,1,Others,Georgia,1
2020,1,Others,Illinois,1
2020,1,Salmonella,Colorado,1
2020,1,Salmonella,Kentucky,1
2020,1,Salmonella,Wisconsin,1
2020,1,Salmonella,Michigan,1
2020,1,Salmonella,Texas,1
2020,1,Salmonella,Indiana,2
2020,1,Undeclared,Alabama,1
2020,1,Undeclared,Arizona,1
